,Time,force_x,force_y,force_z,torque_x,torque_y,torque_z,position_x,position_y,position_Z,orientation_w,orientation_x,orientation_y,orientation_z,surge_vel,sway_vel,heave_vel,roll_vel,pitch_vel,yaw_vel
24,2.4,-0.2908950965754872,-0.4436223711229589,-5.97312834254516,-0.2139947638400353,0.0222782788637854,0.1224472376604844,-0.015334750772823938,-0.015981882676973452,-0.1299366482303086,0.999693706092853,-0.024435648598778777,0.0008159875957097448,0.0038376086482279576,-0.00892270180397896,-0.007736121947424943,-0.07695065797553466,-0.020173770943816508,0.0008031679777383896,0.004172014779443153
25,2.5,-0.2874678462802903,-0.4322638468105423,-5.972197971861868,-0.223589818271174,0.0212916949162877,0.1252969591317843,-0.016232137918994215,-0.017137359777433164,-0.13758310025144627,0.9996676937241298,-0.02544399856928411,0.0008573595812804075,0.004045985125293737,-0.00899472119198249,-0.007764366272924824,-0.07754458135361164,-0.0192198904641094,0.0007792713024310787,0.004172469831938119
26,2.6,-0.2823943366881371,-0.4234750612896909,-5.973357518003586,-0.2348636434618851,0.0200166259390128,0.1291762634748201,-0.01713696029537029,-0.018314534008932393,-0.14528628674785077,0.9996418805848754,-0.026404639741498523,0.0008977298100910007,0.004254369758672404,-0.0090429636665117,-0.007778494996131038,-0.07808121285535194,-0.018425798276088666,0.0007527059272105438,0.004185810393660374
27,2.7,-0.2736204127635234,-0.4150110250319985,-5.975147526844088,-0.2517857954807567,0.0195630966718189,0.1316911580429705,-0.01804682933807768,-0.01951117273971728,-0.15304062449168956,0.9996161832456624,-0.027325559737184996,0.0009369579425291732,0.004463416655200813,-0.009057466965181749,-0.007780301753080606,-0.07856733081761919,-0.01783429090955286,0.0007264897620661443,0.004206199881104238
28,2.8,-0.269494802316934,-0.4078531734405359,-5.97685406512363,-0.2709351935757993,0.01850433924751,0.1315565001843718,-0.01895835654348345,-0.020725326162826973,-0.16084119577647069,0.9995904237308917,-0.02821688524635585,0.0009750348235792254,0.004673486876302439,-0.009057093367592129,-0.007773063165826272,-0.07900784639141377,-0.017449291048954752,0.0006985848977915015,0.004224101560275054
29,2.9,-0.252965711339507,-0.3916731017710812,-5.9853596952716845,-0.29476426533584,0.018851705643027,0.1246566682453395,-0.019870036334260714,-0.021955533544406467,-0.16868353867792432,0.9995643810421857,-0.029088938029384306,0.001011831451807799,0.004884468567618028,-0.009001979780066892,-0.007742547923753176,-0.07941865172207825,-0.017298367566986373,0.0006738613193769549,0.004217213631732013
30,3.0,-0.2528886564095309,-0.3907657450974987,-5.984744879746834,-0.3172459773983343,0.0188205814031829,0.1183914776547102,-0.020776391418961836,-0.023199096326552832,-0.17656485337560948,0.9995377607938908,-0.02995341896341199,0.001047418471447149,0.005095130428450401,-0.008952433821307407,-0.007716473786799002,-0.0797875186498437,-0.01734556702854657,0.0006507548638661593,0.004190130527407846
31,3.1,-0.256855453911805,-0.3937794474996717,-5.981180392729962,-0.3440901872460147,0.0182941654854986,0.1113778081239567,-0.021677949361407618,-0.0244562273716628,-0.18448092541451222,0.9995102829319095,-0.030820230484061042,0.0010817972836986284,0.0053044717852426,-0.008921372291482424,-0.007700906275902171,-0.08011372845405276,-0.017615068842067986,0.0006274671148584953,0.00414237683508025
32,3.2,-0.2562728142861229,-0.3870340851339668,-5.978458749607452,-0.3670241555876872,0.0203663313705083,0.1058596160581668,-0.02257652249396409,-0.025727886998701054,-0.19242740208010686,0.9994815957201254,-0.031700481973651475,0.0011148663371536008,0.005511472801364658,-0.008891776126968738,-0.007678537119961838,-0.08040295704763475,-0.018045432365194933,0.000612692133773722,0.004081004538432781
33,3.3,-0.2560825055517566,-0.3908927958481835,-5.974540203866062,-0.3899147699708802,0.0212452481720063,0.0990190585428821,-0.023472238853900422,-0.02701348126582214,-0.2004005777807216,0.9994514064047374,-0.03260221323886468,0.0011469802164967146,0.005715449580108564,-0.008864800230976792,-0.00766776441355472,-0.08065691556092909,-0.018619497448258103,0.0006016163386252637,0.004002967613065777
34,3.4,-0.2600296363081542,-0.3929938627111723,-5.971566805000078,-0.4034457094625252,0.0222191979515902,0.0920717922071366,-0.024365327511460422,-0.02831437502387435,-0.20839677946029397,0.9994194225477174,-0.03353260452517708,0.0011782483367911308,0.005915572584476598,-0.008853970244216046,-0.007664570317937514,-0.08088071607940861,-0.019228271724494646,0.0005941957011913009,0.003909576825782988
35,3.5,-0.2658764740963994,-0.3943803458408259,-5.969037953470307,-0.4132437017629904,0.0236005083710224,0.0835126015751547,-0.025257376420502478,-0.02963168000475346,-0.21641284102061448,0.9993855110621184,-0.03449338874847523,0.0012088078935552436,0.006111071528908863,-0.008864000992305032,-0.007667101083336854,-0.08107812714003622,-0.019829585590274385,0.0005914296310546908,0.003796994481788538
36,3.6,-0.2710920164972919,-0.3956249528146219,-5.967049611459494,-0.4188060282079069,0.0267994682805324,0.0862117923285677,-0.02615045011805064,-0.030966369481472827,-0.2244459724089946,0.9993496060079482,-0.03548419190051301,0.0012388501315184174,0.0063009798664764565,-0.008890699992468122,-0.007674648582464728,-0.08125270129541134,-0.02038037663343048,0.0005989165223180414,0.00370466767470491
37,3.7,-0.2781703440028466,-0.3956526834945323,-5.966643429497759,-0.4141711374030863,0.0279015978857097,0.099013185701776,-0.027046199556428615,-0.032319348396436624,-0.2324937387729944,0.9993117062638165,-0.036502487585436616,0.0012689278396767827,0.006486289101841411,-0.008938608670361326,-0.0076847825541276485,-0.08140937242378142,-0.020782291597291808,0.00060864412325867,0.0036642448595736723
38,3.8,-0.2867604148223147,-0.3858667159190418,-5.966192922169655,-0.4079222652061424,0.0300996438695485,0.1165064414203351,-0.02794674017319372,-0.03369127285142236,-0.240554213644264,0.999271992292686,-0.037540830943249885,0.001299286080726899,0.006669579235377389,-0.009010647986946299,-0.007680979266976817,-0.08154987019094533,-0.021032766728709223,0.000624034735052494,0.0036861751783507555
39,3.9,-0.2871254525109961,-0.384771473105683,-5.965738253807662,-0.3945234181573622,0.0320323497899967,0.1208388161131158,-0.028854500692384138,-0.035081045818927056,-0.24862578148555955,0.9992306731096219,-0.038591650297182326,0.0013303694622227179,0.006853944946240462,-0.009076992841534882,-0.007679183246247005,-0.08167581693530432,-0.02107449214601099,0.0006436262130554891,0.003720353714226066
40,4.0,-0.2941233184259908,-0.3871773279676698,-5.962647438475384,-0.3812113176998369,0.0330903169397435,0.1196931988346049,-0.029768908539716744,-0.03648900939185481,-0.2567069017129962,0.9991881178485371,-0.039644514626710106,0.0013624817932729933,0.007039975402883989,-0.009160330292266315,-0.007685069942981128,-0.08178428459041807,-0.020928619672065267,0.000664063031899868,0.0037472956722521423
41,4.1,-0.3063723178913559,-0.3837484018085499,-5.958670317336712,-0.3608668586936647,0.0343878464452864,0.1134898519967168,-0.030691655277309243,-0.03791590284657918,-0.26479571652715234,0.9991447031889638,-0.040690051485127395,0.0013957183359048296,0.007227293400857707,-0.009276474802853901,-0.007688152738745831,-0.08187555180659287,-0.02054349495829604,0.000686035331104228,0.0037508656116826506
42,4.2,-0.3121355264153504,-0.3819436299469292,-5.958908177157802,-0.3398523028218451,0.0362188305787157,0.1080551351403104,-0.031626031426045836,-0.03936128328255372,-0.2728904977605976,0.9991009588619124,-0.04171631107973384,0.0014301974362489922,0.0074147101359111085,-0.009400536434106627,-0.007691394055275906,-0.08195836901559504,-0.019936700707584114,0.0007111435768875181,0.0037359628343154204
43,4.3,-0.320054181734652,-0.3812968016103981,-5.959009684711965,-0.3195257340485741,0.0372837518709676,0.1016257556410517,-0.03257284251791115,-0.040824836096070974,-0.2809904101498124,0.9990574242401299,-0.042712224414030275,0.0014661231793406586,0.007601278780949474,-0.009538918236374897,-0.007696643325434035,-0.08203335590880484,-0.019138214286086627,0.0007364967763497687,0.003701119069687384
44,4.4,-0.317016410094515,-0.3798616757799534,-5.961817309855919,-0.298341248615268,0.0382785646870894,0.105420902902952,-0.033533538592491786,-0.04230625943531592,-0.2890946963956717,0.9990146166321698,-0.04366822099818869,0.0015035429991192494,0.007785986680051692,-0.009653677171534434,-0.007702284520842668,-0.0821058041131228,-0.018160085959840207,0.0007618117739816815,0.003682410172395152
45,4.5,-0.3192644593907193,-0.3766440544250696,-5.962824405513542,-0.2765211327596413,0.0387659948595477,0.1101657033238243,-0.03450578399517419,-0.04380491659908713,-0.2972031847240093,0.9989730453992142,-0.044575331140117365,0.0015425658965101475,0.007969624208412133,-0.009764804729815979,-0.007705174441112685,-0.08217296162488874,-0.017015841435752584,0.0007853775935304555,0.003681388166235051
46,4.6,-0.3184294957624853,-0.3681556581965362,-5.963249125146857,-0.2578880383171043,0.0394619529462885,0.1142218449287687,-0.03548924800065636,-0.04531971539696391,-0.3053154809846078,0.9989332142917267,-0.045425261261062194,0.0015832183095210812,0.00815306347012735,-0.009862397445306119,-0.007696640629423009,-0.08223437846983062,-0.01575630916519431,0.0008080399910994174,0.0036939888327074417
47,4.7,-0.3169785203519129,-0.3636316852315431,-5.960128048306942,-0.2406049694078116,0.0398715333872189,0.1177688036553131,-0.03648262416184882,-0.04684854246480172,-0.3134312602586943,0.9988955299000934,-0.04621225810273242,0.00162554358625463,0.008336975153318544,-0.009945765331235644,-0.0076842423557405785,-0.08228470723982863,-0.014409261022967888,0.0008289109529911818,0.0037171526282877413
48,4.8,-0.3151597682169985,-0.360029302129583,-5.959293186881707,-0.2207660777656729,0.0387601675306865,0.1189112110661609,-0.037484524774247935,-0.04838988909705193,-0.32154962428500067,0.9988603414662013,-0.04693195580349492,0.0016695253132461662,0.008521880996064546,-0.0100151148166324,-0.007669692510145558,-0.08232885254461829,-0.01296090773373969,0.0008430761174149055,0.003741808069012837
49,4.9,-0.3138775627704652,-0.3600086822707051,-5.958392951769437,-0.2162901469624918,0.0367242652167892,0.1127123324168479,-0.03849358110486817,-0.04994238579422738,-0.32967016774094837,0.9988280345861315,-0.04757929865153471,0.0017148886394216362,0.00870785975933847,-0.01007364568531568,-0.007658951869260565,-0.08236730686240656,-0.011578234818621861,0.0008481015843947846,0.0037433350368343793
50,5.0,-0.3141679335366292,-0.3554679535705982,-5.956376404093891,-0.2141779098175315,0.0349481472019924,0.1050748553376732,-0.03950873087104277,-0.05150517936412404,-0.33779249858985333,0.9987986020689661,-0.04815757125872803,0.0017611078743474122,0.008893780669357145,-0.010127688846635228,-0.007643865286116586,-0.08239875928466645,-0.010281777426167437,0.000845750166612302,0.0037192510509431852
51,5.1,-0.3173586326751922,-0.3570282205202293,-5.955629777851008,-0.2167933801060435,0.0335193333381032,0.0994302651143408,-0.04052955278908368,-0.053076650255810806,-0.34591616431067285,0.998771966270278,-0.048671083783771746,0.0018077276180092129,0.009078387344398715,-0.010187364037284579,-0.007634805964855592,-0.08242600716318643,-0.009113498991247065,0.0008379095417287239,0.0036787601628966693
52,5.2,-0.3222612394645634,-0.3573619898179867,-5.956525176986542,-0.2300151027237545,0.0308249320430193,0.0923158010136052,-0.041556615031686915,-0.05465632065942491,-0.3540408783127724,0.9987479210187703,-0.04912624100823757,0.0018543870890273416,0.009260882982127759,-0.010257814182561872,-0.007628911694065656,-0.08245218888276479,-0.008169744784974606,0.000820910559135288,0.00361860348331902
53,5.3,-0.3094478380862029,-0.3477104779893332,-5.9598822491641466,-0.2447855142828363,0.0295256007609687,0.0940051388476345,-0.04259100105096007,-0.0562435693563045,-0.3621666737881321,0.9987260013758159,-0.049534256407268315,0.0019004865002935159,0.009440326748304112,-0.010278905675388089,-0.00760902984735001,-0.08248149649745214,-0.007446342674300262,0.000800325890516841,0.0035700935978125663
54,5.4,-0.3060194022863881,-0.3452447285125159,-5.960543160487284,-0.2636261699504107,0.0283196023039436,0.0962646827672623,-0.04362780673880417,-0.05783617859938296,-0.3702941663153585,0.9987057117992492,-0.04990613343657332,0.0019457789478825819,0.00961732859227082,-0.010286851014462745,-0.007588378772199909,-0.08250910962987493,-0.0069642160926521686,0.0007768410182304236,0.003533966513922184
55,5.5,-0.3056818166536844,-0.3496533098826733,-5.958994640681413,-0.2853381225565931,0.0264353341154064,0.0995590943416972,-0.044665716351967207,-0.05943344218564464,-0.37842331463187323,0.9986864821107123,-0.05025391942786114,0.0019900400452636576,0.009792536550150213,-0.010293260130083274,-0.007578372502522412,-0.08253150442872413,-0.006729679997525127,0.0007485031090612163,0.003512433510335623
56,5.6,-0.295901393211523,-0.3382681283916188,-5.962082165335492,-0.3062920832849184,0.0265605004097774,0.1024918925985255,-0.04570454450157597,-0.06103597179802189,-0.3865535702544625,0.9986677055760144,-0.05058997476348201,0.002032946539908021,0.00996671567443748,-0.010266802357345686,-0.007551543541142223,-0.08255692231700168,-0.006711548552263096,0.0007225151685634283,0.0035028298012971457
57,5.7,-0.2940411699662328,-0.3381639346971686,-5.959261523301289,-0.329782086277364,0.0248970356802609,0.0969379065019214,-0.046741020925247456,-0.0626418697301181,-0.3946854576789417,0.9986488374970257,-0.05092510542335935,0.0020745398169635765,0.010140477701119817,-0.010237155714505316,-0.007528336785596783,-0.082575210885531,-0.006914103573152005,0.0006927025074250767,0.003475673176173836
58,5.8,-0.2949279447421215,-0.3396662302659492,-5.952317979345921,-0.3573552470750293,0.0233830798519916,0.0893183034171827,-0.04777479689642519,-0.06425140272820276,-0.4028182381024005,0.998629322970311,-0.05127033032507449,0.002114472320592429,0.010312979153533963,-0.01021378757001202,-0.007511064359166012,-0.08258021199614722,-0.007356153182313627,0.0006599655894288122,0.003425833536613728
59,5.9,-0.3024988045225872,-0.3513555289463121,-5.9439576390217805,-0.3784673707289785,0.0221252789958739,0.0817311570468503,-0.048806457339896726,-0.06586519963120198,-0.41095049645182974,0.9986085463078856,-0.05163760767924879,0.0021524141798716177,0.010483121062633199,-0.010218340320818042,-0.007516144634000032,-0.08257089725411826,-0.007948655631274592,0.0006254747779155378,0.003355687373108523
60,6.0,-0.2994610736703328,-0.3462210634885843,-5.943356811877443,-0.4005274068660459,0.0213009480587999,0.074972577004332,-0.049838710016893925,-0.06748574646708264,-0.41908049535636616,0.9985861042029776,-0.052034449289071825,0.0021881418455664222,0.010649911509798438,-0.010212648150890015,-0.007513375917484226,-0.08256163913321429,-0.008684990905401174,0.0005908785805135773,0.0032700272258121103
61,6.1,-0.3094511112805781,-0.3605569035010369,-5.936537211959403,-0.4089800766972208,0.0212761650633713,0.0661709918165755,-0.050870511284404174,-0.06911271429614115,-0.4272082314735465,0.9985615944120773,-0.05246803605557165,0.0022215267464946774,0.010812593426002782,-0.010241148442212257,-0.007536091746513849,-0.08254207847941705,-0.009413289006654283,0.0005588839075310989,0.0031635944759528176
62,6.2,-0.3038745617580566,-0.3544632888084096,-5.936594837474711,-0.4166063253185116,0.0218617426111649,0.0730746826390681,-0.051905183033853414,-0.0707491889185365,-0.4353322754407123,0.9985350036787182,-0.05293796770177826,0.002252640744325292,0.01097012368321398,-0.010248519782729476,-0.007547816537455904,-0.08252472146056192,-0.010124333186030269,0.0005312976428407219,0.003090817303821096
63,6.3,-0.2987029973476556,-0.3576045719308203,-5.933721564901725,-0.4184800995280881,0.022054692047078,0.0736116938397687,-0.052940602316525566,-0.07239463265054971,-0.44345285025272424,0.9985063102118342,-0.05344337854590693,0.0022817942085658176,0.011124170617927902,-0.010238211640196369,-0.007565161510349214,-0.08250447693205766,-0.010760587165447647,0.0005064022917192054,0.0030271078862382154
64,6.4,-0.2975977804378072,-0.3591213173840223,-5.933860511204768,-0.413016133641265,0.0231205477277056,0.0756357222602602,-0.05397495423761274,-0.07405009985990167,-0.45156949722195355,0.998475658352664,-0.05398053211000215,0.002309179954593809,0.011275172649331859,-0.010225535738817428,-0.007584974780451119,-0.08248666809517721,-0.011254457738161769,0.0004868641681377548,0.002976516171815261
65,6.5,-0.2976200956474479,-0.370226216962276,-5.9318014272346655,-0.4043615812860991,0.0232556057891892,0.0779756976867436,-0.055007965818835595,-0.0757163598761043,-0.4596823205900272,0.9984433785870547,-0.05454231876748461,0.0023351745579924623,0.011423755027007775,-0.010214477815724918,-0.007623095033790118,-0.08246740109824707,-0.011586761652370018,0.00046906764057336886,0.00293878354692288
66,6.6,-0.2861862991824729,-0.3623648013182783,-5.934866614601996,-0.3887252920004552,0.0242553045360019,0.0818210693812373,-0.056039730386900445,-0.07739560821224795,-0.4677908827739201,0.9984098681773428,-0.055120669976735905,0.002359987196930302,0.011570537059578983,-0.010166681815850518,-0.007646162667821849,-0.08245537307134819,-0.011702662860061554,0.0004557380090204025,0.00291764209016805
67,6.7,-0.2794188102670915,-0.3629305065311314,-5.9341233688920125,-0.3714133645731927,0.0252279821703888,0.0862146519175235,-0.057066589422947546,-0.07908660234213195,-0.4758960192368684,0.99837569174036,-0.055704781914356925,0.002384008243722029,0.011716309936384874,-0.010101369736895119,-0.007669782960344875,-0.08244352090502757,-0.011606255922539445,0.00044635331784522554,0.0029132600542096567
68,6.8,-0.2761756272720386,-0.3676222654232995,-5.932916614337392,-0.3521638945295942,0.0252329496066264,0.0913258790547377,-0.05808677468841463,-0.0807894418839163,-0.48399771864646385,0.9983414267621568,-0.056284056234189764,0.0024076042285273353,0.01186187448114081,-0.010032036789907656,-0.007700796334674279,-0.08243105885916524,-0.011299123592500597,0.00043730317217418246,0.0029263536456378167
69,6.9,-0.273870304585798,-0.3676935212420287,-5.933388384690225,-0.3319327774405055,0.0250970736093543,0.0967061936736328,-0.059099856524123716,-0.08250475682585602,-0.49209584156192815,0.9983076702495355,-0.05684797278495791,0.002430966620981027,0.012008076968149135,-0.009962209095875724,-0.007730746390962377,-0.08242084591954674,-0.010792755984984708,0.000428089839773129,0.0029560722599861443
70,7.0,-0.2642673339201783,-0.360174786361411,-5.936147754434873,-0.3100293207137342,0.0262726883528435,0.1026923250399699,-0.06010578181218175,-0.08423220832628915,-0.5001906599383803,0.998275009577752,-0.057386586064522516,0.0024542568283313954,0.012155723582707664,-0.009867609215732286,-0.00774703831591872,-0.08241646625701175,-0.010091089943940286,0.00042310468433413216,0.003002772784120763
71,7.1,-0.259342419092769,-0.3597894731189992,-5.938005560678848,-0.2924182097711263,0.0261222732857939,0.1023407828452827,-0.06110210544311743,-0.08597003089926,-0.5082829966944274,0.9982440394150068,-0.057890150854321545,0.002477857945029219,0.012305625806048305,-0.00976630701604405,-0.0077628428111438125,-0.08241582637789772,-0.009257790495949223,0.0004175068804048684,0.0030436314485262957
